,org.springframework.cloud:spring-cloud-deployer-resource-maven,org.apereo.cas:cas-server-support-configuration-cloud-vault,org.hawaiiframework:hawaii-async,org.apereo.cas:cas-server-webapp-session-redis,org.hawaiiframework:hawaii-test,org.springframework:spring-test,org.schoellerfamily.gedbrowser:geoservice-common,org.apache.cxf:cxf-java2wadl-plugin,org.apereo.cas:cas-server-support-interrupt-webflow,org.springframework.boot:spring-boot-cli,org.apereo.cas:cas-server-support-geolocation-googlemaps,org.apereo.cas:cas-server-support-generic-remote-webflow,org.apereo.cas:cas-server-support-couchbase-core,org.apereo.cas:cas-server-support-fortress,org.apereo.cas:cas-server-support-events-mongo,org.apereo.cas:cas-server-support-rest-authentication,org.apereo.cas:cas-server-support-otp-mfa,org.apereo.cas:cas-server-support-configuration-cloud-jdbc,org.apereo.cas:cas-server-support-validation,org.apereo.cas:cas-server-core-api-protocol,org.apereo.cas:cas-server-support-yubikey-core-mfa,org.apereo.cas:cas-server-support-consent-jdbc,org.apereo.cas:cas-server-support-mongo-service-registry,org.apereo.cas:cas-server-support-jpa-util,org.apereo.cas:cas-server-core-tickets,org.apereo.cas:cas-server-support-audit-jdbc,com.github.timpeeters:spring-boot-graceful-shutdown,org.apereo.cas:cas-server-support-geolocation,org.springframework.boot:spring-boot-starter-test,org.craftercms:crafter-search-api,org.apereo.cas:cas-server-support-service-registry-stream,org.apereo.cas:cas-server-support-influxdb-core,org.apereo.cas:cas-server-support-aws,org.apereo.cas:cas-server-support-surrogate-api,org.apache.cxf:cxf-corbatools-maven-plugin,org.springframework:spring-messaging,org.nhind:direct-msg-monitor,org.apereo.cas:cas-server-webapp,org.apereo.cas:cas-server-support-u2f-mongo,org.apereo.cas:cas-server-support-rest-tokens,org.apereo.cas:cas-server-core-cookie,com.gooddata:gooddata-java,org.apereo.cas:cas-server-support-redis-core,org.apereo.cas:cas-server-support-configuration,org.apereo.cas:cas-server-support-oauth,org.craftercms:crafter-profile,org.apache.syncope.fit:syncope-fit-build-tools,org.apereo.cas:cas-server-core-logging-config,com.github.springbootPlus:easyfile,org.springframework.hateoas:spring-hateoas,org.apereo.cas:cas-server-core-authentication-api,org.apereo.cas:cas-server-support-x509-webflow,org.apereo.cas:cas-server-support-rest-service-registry,com.gitee.qdbp:qdbp-socket-netty,org.apereo.cas:cas-server-core-api-configuration-model,org.springframework.data:spring-cql,org.schoellerfamily.gedbrowser:gedbrowser-dao,org.apereo.cas:cas-server-support-memcached-aws-elasticache,org.craftercms:crafter-search-batch-indexer,org.craftercms:crafter-search,org.apereo.cas:cas-server-support-sms-aws-sns,org.apereo.cas:cas-server-support-openid,org.apereo.cas:cas-server-support-token-authentication,org.apache.cxf.systests:cxf-systests-ws-security-examples,org.apache.cxf.systests:cxf-systests-jaxrs,org.apereo.cas:cas-server-support-couchbase-service-registry,org.apereo.cas:cas-server-support-bootadmin-client,org.apereo.cas:cas-server-core-webflow,org.apereo.cas:cas-server-support-interrupt-api,org.apereo.cas:cas-server-core-services,org.apereo.cas:cas-server-support-throttle-mongo,com.holon-platform.jaxrs:holon-starter-resteasy-gson,com.payneteasy.superfly:superfly-client-web-security,org.apache.cxf.systests:cxf-systests-transports-ssl3,org.apereo.cas:cas-server-support-memcached-monitor,org.apereo.cas:cas-server-support-configuration-cloud-mongo,org.apereo.cas:cas-server-support-pm-ldap,org.apereo.cas:cas-server-support-sms-twilio,org.apereo.cas:cas-server-support-configuration-cloud-zookeeper,org.springframework:spring-expression,org.springframework.data:spring-data-jpa,org.apereo.cas:cas-server-webapp-session-mongo,org.springframework.boot:spring-boot-actuator,org.apereo.cas:cas-server-support-consent-api,org.apereo.cas:cas-server-support-yubikey,org.apereo.cas:cas-server-support-pm-rest,org.springframework.boot:spring-boot-starter,org.apereo.cas:cas-server-webapp-config,io.springfox:springfox-petstore,org.springframework.data:spring-data-mongodb,org.apereo.cas:cas-server-core-validation,de.bmiag.tapir:tapir-bootstrap,org.apereo.cas:cas-server-support-throttle,org.apereo.cas:cas-server-support-reports,org.springframework.cloud:spring-cloud-deployer-resource-docker,org.springframework.security:spring-security-acl,org.apache.openmeetings:openmeetings-db,net.tirasa.connid.bundles.soap:wssample,org.apereo.cas:cas-server-core-configuration,org.apereo.cas:cas-server-support-configuration-cloud-amqp,org.apereo.cas:cas-server-core-audit-api,com.payneteasy.superfly:superfly-service,org.apache.cxf.systests:cxf-systests-jaxws,org.apereo.cas:cas-server-core-logging,org.apereo.cas:cas-server-support-digest-authentication,org.apereo.cas:cas-server-support-authy-core,org.apache.cxf:cxf-java2swagger-plugin,org.apereo.cas:cas-server-support-configuration-cloud-aws-secretsmanager,org.apache.cxf.systests:cxf-systests-ci-webapp,org.apereo.cas:cas-server-support-pm-jdbc,org.schoellerfamily.gedbrowser:geoservice-persistence,org.apereo.cas:cas-server-support-ldap,org.apereo.cas:cas-server-support-azure-core,org.openl.rules:org.openl.rules.project,org.apereo.cas:cas-server-core-api-web,org.apereo.cas:cas-server-support-pac4j-authentication,de.bmiag.tapir:tapir-datasource-resource,org.apereo.cas:cas-server-support-consent-ldap,org.springframework.data:spring-data-commons,org.apereo.cas:cas-server-support-ldap-monitor,org.linuxprobe:mybatis-universal-crud-simple,org.apereo.cas:cas-server-support-passwordless,org.craftercms:crafter-profile-api,org.apereo.cas:cas-server-support-scim,org.apereo.cas:cas-server-support-consent-rest,org.apereo.cas:cas-server-core-api-monitor,org.apereo.cas:cas-server-support-yubikey-mongo,org.apache.cxf:cxf-rt-transports-http-jetty,org.apache.cxf:cxf-rt-transports-http-undertow,org.apereo.cas:cas-server-support-oidc-core,org.apereo.cas:cas-server-core-util,org.apereo.cas:cas-server-support-oidc,org.springframework:spring-websocket,org.apereo.cas:cas-server-support-rest,org.apereo.cas:cas-server-core-api-services,org.apereo.cas:cas-server-core-webflow-api,com.github.sabomichal:spring-injector,com.holon-platform.vaadin:holon-starter-vaadin,org.springframework:spring-webmvc,org.apache.cxf:cxf-tools-java2ws,org.apereo.cas:cas-server-support-jdbc-monitor,com.holon-platform.jaxrs:holon-starter-resteasy,org.apereo.cas:cas-server-support-trusted-webflow,org.apereo.cas:cas-server-core-events-configuration,org.apereo.cas:cas-server-support-dynamodb-service-registry,org.springframework.boot:spring-boot-actuator-docs,org.apereo.cas:cas-server-support-trusted,org.springframework.security:spring-security-taglibs,org.apereo.cas:cas-server-support-yubikey-jpa,org.apereo.cas:cas-server-support-audit-rest,org.apereo.cas:cas-server-support-electrofence,org.apereo.cas:cas-server-support-openid-webflow,org.apereo.cas:cas-server-support-surrogate-authentication,org.apereo.cas:cas-server-core-api-util,org.springframework.security:spring-security-aspects,org.apereo.cas:cas-server-support-oauth-api,org.springframework.security:spring-security-messaging,org.apereo.cas:cas-server-support-ldap-core,org.apereo.cas:cas-server-support-redis-ticket-registry,org.apereo.cas:cas-server-support-gauth-core-mfa,io.zipkin.brave:brave-instrumentation-spring-web,org.apereo.cas:cas-server-support-dynamodb-ticket-registry,org.schoellerfamily.gedbrowser:gedbrowser-mongo-dao,org.apereo.cas:cas-server-support-couchdb-ticket-registry,org.apereo.cas:cas-server-support-swivel,org.springframework.cloud:spring-cloud-deployer-spi,com.github.skeychen:dswork-javaweb,org.apache.cxf:cxf-wadl2java-plugin,org.apereo.cas:cas-server-support-infinispan-ticket-registry,io.cloudslang.lang:cloudslang-cli,org.apereo.cas:cas-server-core,de.bmiag.tapir:tapir-core,org.apereo.cas:cas-server-support-logging-config-cloudwatch,org.apereo.cas:cas-server-core-api-configuration,org.apereo.cas:cas-server-support-azure,org.apache.cxf.systests:cxf-systests-databinding,org.apereo.cas:cas-server-support-memcached-core,org.apereo.cas:cas-server-support-interrupt-core,org.apereo.cas:cas-server-core-authentication-mfa,org.apereo.cas:cas-server-support-jdbc,org.apereo.cas:cas-server-support-consent-mongo,org.springframework.boot:spring-boot-loader-tools,de.bmiag.tapir:tapir-data,org.apereo.cas:cas-server-support-metrics,org.springframework.security:spring-security-openid,org.apereo.cas:cas-server-support-redis-service-registry,org.apereo.cas:cas-server-support-cosmosdb-core,org.apereo.cas:cas-server-core-web-api,org.springframework.integration:spring-integration-core,org.apereo.cas:cas-server-support-events-memory,org.apereo.cas:cas-server-core-api-validation,org.apereo.cas:cas-server-support-person-directory,de.bmiag.tapir:tapir-util,org.apereo.cas:cas-server-core-api-authentication,org.apereo.cas:cas-server-support-aup-jdbc,org.apereo.cas:cas-server-support-x509-core,org.apereo.cas:cas-server-support-couchbase-authentication,org.apereo.cas:cas-server-core-api-logout,org.apereo.cas:cas-server-support-trusted-mfa-jdbc,org.apereo.cas:cas-server-core-cookie-api,org.apereo.cas:cas-server-support-shiro-authentication,org.apereo.cas:cas-server-support-pac4j-core,org.apache.cxf.systests:cxf-systests-transport-jms,org.craftercms:crafter-search-client,org.apereo.cas:cas-server-support-jpa-ticket-registry,org.apereo.cas:cas-server-support-consent-core,org.apereo.cas:cas-server-core-api-events,org.apache.cxf:cxf-rt-transports-http-netty-server,org.apereo.cas:cas-server-support-u2f-jpa,org.apereo.cas:cas-server-support-jms-ticket-registry,org.apereo.cas:cas-server-support-gauth-jpa,org.apereo.cas:cas-server-support-gauth,org.apache.cxf.systests:cxf-systests-transports,org.apereo.cas:cas-server-support-configuration-cloud-azure-keyvault,com.themodernway:themodernway-server-core,org.apereo.cas:cas-server-support-sentry,org.apereo.cas:cas-server-webapp-undertow,org.apereo.cas:cas-server-support-hazelcast-discovery-azure,org.apache.cxf:cxf-rt-frontend-simple,org.springframework:spring-aop,org.apache.cxf.systests:cxf-systests-kerberos,org.apereo.cas:cas-management-webapp-configuration,org.apereo.cas:cas-server-support-mongo-ticket-registry,com.holon-platform.vaadin7:holon-starter-vaadin-undertow,org.apereo.cas:cas-server-support-couchdb-core,org.apache.cxf.systests:cxf-systests-transport-undertow,org.apereo.cas:cas-server-support-configuration-cloud-aws-s3,org.apereo.cas:cas-server-core-services-registry,org.apereo.cas:cas-server-support-jdbc-drivers,de.bmiag.tapir:tapir-configuration,org.apereo.cas:cas-server-support-rest-x509,org.apereo.cas:cas-server-support-couchdb-service-registry,org.springframework.security:spring-security-remoting,org.apereo.cas:cas-server-support-oauth-services,org.apereo.cas:cas-server-support-jdbc-authentication,org.springframework.security:spring-security-web,org.schoellerfamily.gedbrowser:geoservice-persistence-mongo,org.apereo.cas:cas-server-webapp-init,org.apereo.cas:cas-server-support-trusted-mfa-mongo,org.openl.rules:org.openl.rules.webstudio,org.craftercms:crafter-social,org.apereo.cas:cas-server-support-actions,org.apereo.cas:cas-server-support-consul-client,org.springframework:spring-webmvc-portlet,org.apereo.cas:cas-server-support-surrogate-authentication-jdbc,org.craftercms:crafter-profile-admin-console,org.apereo.cas:cas-server-support-basic,org.apache.cxf.systests:cxf-systests-ws-specs,org.apereo.cas:cas-server-support-events-jpa,org.apereo.cas:cas-server-support-mongo-monitor,io.cloudslang.lang:cloudslang-content-verifier,org.apereo.cas:cas-server-core-api-test-category,com.github.waffle:waffle-spring-security4,org.apereo.cas:cas-server-support-service-registry-stream-hazelcast,org.apereo.cas:cas-server-support-duo-core-mfa,org.apache.cxf.systests:cxf-systests-rs-security,org.springframework:spring-context,org.craftercms:crafter-profile-client,org.apereo.cas:cas-server-support-jpa-service-registry,org.apereo.cas:cas-server-core-validation-api,org.springframework.cloud:spring-cloud-scheduler-spi,org.apereo.cas:cas-server-support-cloud-directory-authentication,org.apereo.cas:cas-server-support-json-service-registry,org.apereo.cas:cas-server-support-token-tickets,org.apereo.cas:cas-server-support-ignite-ticket-registry,org.cloudfoundry:cloudfoundry-util,org.apereo.cas:cas-server-support-memcached-spy,org.apereo.cas:cas-server-support-memcached-ticket-registry,org.apereo.cas:cas-server-support-trusted-mfa,org.craftercms:crafter-search-itest,org.apereo.cas:cas-server-core-audit,org.apereo.cas:cas-server-support-sleuth,com.github.timpeeters:spring-boot-contextual-logging,org.apache.cxf:cxf-rt-bindings-soap,de.bmiag.tapir:tapir-execution,net.tirasa.connid.bundles.soap:soap-utilities,org.apereo.cas:cas-server-core-logout-api,org.apereo.cas:cas-server-support-ehcache-monitor,org.apereo.cas:cas-server-support-syncope-authentication,org.apereo.cas:cas-server-support-trusted-mfa-rest,org.springframework.security:spring-security-core,org.apache.cxf:cxf-codegen-plugin,org.apereo.cas:cas-server-support-gua,org.apereo.cas:cas-server-support-surrogate-authentication-ldap,io.tapir-test:tapir-extensions-junit5-execution,org.apereo.cas:cas-server-core-api,org.apereo.cas:cas-server-support-aup-ldap,org.apereo.cas:cas-server-support-grouper,org.apereo.cas:cas-server-support-pm-webflow,org.apereo.cas:cas-management-webapp,org.apereo.cas:cas-server-support-rest-services,org.apereo.cas:cas-server-support-mongo,org.springframework.boot:spring-boot,org.apereo.cas:cas-server-support-aup-core,org.springframework.data:spring-data-neo4j,org.apache.cxf.systests:cxf-systests-ws-rm,org.springframework.boot:spring-boot-loader,org.springframework.security:spring-security-data,org.apereo.cas:cas-server-support-dynamodb-core,org.springframework.security:spring-security-ldap,org.apereo.cas:cas-server-core-services-authentication,org.apereo.cas:cas-server-support-sms-clickatell,de.bmiag.tapir:tapir-annotation-processing,org.openl.rules:org.openl.security.standalone,org.apereo.cas:cas-server-support-generic,org.apereo.cas:cas-server-support-events-influxdb,org.apache.cxf.systests:cxf-systests-ldap,org.apereo.cas:cas-server-core-api-webflow,org.apereo.cas:cas-server-support-mongo-core,org.apereo.cas:cas-server-support-oauth-core,org.apereo.cas:cas-server-support-token-webflow,org.springframework.amqp:spring-rabbit-junit,org.apereo.cas:cas-server-support-aup-rest,de.bmiag.tapir:tapir-executiontest-lib,org.springframework:spring-orm,org.apereo.cas:cas-server-core-rest,org.apereo.cas:cas-server-support-authy,org.apereo.cas:cas-server-support-eureka-client,org.apache.cxf.systests:cxf-systests-uncategorized,org.apereo.cas:cas-server-support-surrogate-webflow,org.apereo.cas:cas-server-support-u2f,org.apereo.cas:cas-server-core-authentication-attributes,org.springframework:spring-context-support,org.craftercms:crafter-commons-audit,io.tapir-test:tapir-extensions-datasource-excel,org.apereo.cas:cas-server-support-configuration-cloud-kafka,org.apereo.cas:cas-server-support-sms-textmagic,org.apereo.cas:cas-server-support-cosmosdb-service-registry,org.apereo.cas:cas-server-support-gauth-core,org.apereo.cas:cas-server-support-aup-webflow,org.apereo.cas:cas-server-core-configuration-metadata-repository,org.apereo.cas:cas-server-webapp-eureka-server,org.apereo.cas:cas-management-webapp-support,org.apache.cxf.systests:cxf-systests-ws-security,org.apereo.cas:cas-server-core-tickets-api,de.bmiag.tapir:tapir-annotations,org.apereo.cas:cas-server-support-yaml-service-registry,com.holon-platform.jaxrs:holon-starter-jersey,org.apereo.cas:cas-server-support-ehcache-ticket-registry,org.wicketstuff:wicketstuff-annotation,de.bmiag.tapir:tapir-conditional,com.holon-platform.vaadin:holon-starter-vaadin-undertow,org.apereo.cas:cas-server-support-oauth-webflow,de.bmiag.tapir:tapir-junit,org.apereo.cas:cas-server-support-hazelcast-ticket-registry,org.apache.cxf:cxf-rt-ws-addr,com.holon-platform.jaxrs:holon-starter-jersey-gson,org.apereo.cas:cas-server-support-swivel-core,org.apereo.cas:cas-server-webapp-config-security,org.apereo.cas:cas-server-support-gauth-mongo,org.apereo.cas:cas-server-support-x509,org.apereo.cas:cas-server-support-oidc-services,org.apereo.cas:cas-server-core-api-ticket,de.bmiag.tapir:tapir-junit-execution,org.apereo.cas:cas-server-support-hazelcast-discovery-jclouds,org.apereo.cas:cas-server-webapp-jetty,org.apereo.cas:cas-server-core-api-throttle,org.apereo.cas:cas-server-support-throttle-jdbc,org.apereo.cas:cas-server-support-configuration-cloud-dynamodb,io.tapir-test:tapir-extensions-reporting-excel,org.apereo.cas:cas-server-core-events-configuration-cloud-bus,org.apereo.cas:cas-server-support-captcha,org.apereo.cas:cas-server-support-geolocation-maxmind,de.bmiag.tapir:tapir-allure,org.apereo.cas:cas-server-support-surrogate-authentication-rest,org.springframework.amqp:spring-amqp,org.apereo.cas:cas-server-support-audit-mongo,org.apereo.cas:cas-management-webapp-support-ldap,org.apereo.cas:cas-server-support-grouper-core,com.easypayx:easypay-fabric-java-sdk,org.springframework:spring-beans,org.apereo.cas:cas-server-support-yubikey-core,org.springframework:spring-web,org.apereo.cas:cas-server-support-hazelcast-core,org.apache.cxf:cxf-rt-transports-http-netty-client,org.apereo.cas:cas-server-support-consent-webflow,org.openl.rules:org.openl.rules.ruleservice.ws,org.apereo.cas:cas-server-core-authentication,org.apereo.cas:cas-server-documentation,org.apereo.cas:cas-server-support-ldap-service-registry,com.payneteasy.superfly:superfly-spring-security,org.apereo.cas:cas-server-core-api-audit,org.springframework:spring-jdbc,org.springframework.security:spring-security-test,org.apereo.cas:cas-server-support-token-core,org.springframework.security:spring-security-config,org.apereo.cas:cas-server-core-services-api,org.springframework:spring-oxm,de.bmiag.tapir:tapir-datasource-api,org.apereo.cas:cas-server-support-u2f-core,org.springframework.security:spring-security-cas,org.apereo.cas:cas-server-support-cassandra-authentication,com.holon-platform.vaadin7:holon-starter-vaadin,org.apereo.cas:cas-server-support-aup-mongo,org.cloudfoundry:cloudfoundry-client-reactor,com.github.skeychen:dswork-java,org.openl:org.openl.commons.web,org.apereo.cas:cas-server-core-monitor,org.springframework:spring-jms,org.apache.activemq:activemq-rar,org.apereo.cas:cas-server-support-themes,de.bmiag.tapir:tapir-selenium-execution,org.springframework.security:spring-security-samples-javaconfig-messages,org.apereo.cas:cas-server-support-hazelcast-monitor,org.apereo.cas:cas-server-webapp-bootadmin-server,de.bmiag.tapir:tapir-datasource-csv,org.apereo.cas:cas-server-webapp-session-hazelcast,org.apereo.cas:cas-server-core-configuration-api,org.apereo.cas:cas-server-core-events,de.bmiag.tapir:tapir-variant,org.apereo.cas:cas-server-webapp-config-server,org.springframework:spring-tx,org.apereo.cas:cas-server-support-couchbase-ticket-registry,org.craftercms:crafter-social-admin,org.apereo.cas:cas-server-core-web,org.apache.cxf:cxf-rt-transports-websocket,org.apereo.cas:cas-server-core-util-api,org.apereo.cas:cas-server-support-pm,org.apereo.cas:cas-server-core-logout,org.apereo.cas:cas-server-webapp-tomcat,org.apereo.cas:cas-server-support-throttle-core,org.apereo.cas:cas-server-support-hazelcast-discovery-aws,org.springframework.cloud:spring-cloud-function-core,org.craftercms:crafter-core,org.apereo.cas:cas-server-support-cassandra-core,io.tapir-test:tapir-extensions-allure2
4.3.17.RELEASE,,5.3.0-RC4,,5.3.0-RC4,,4.3.17.RELEASE,,,5.3.0-RC4,1.5.13.RELEASE,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,,5.3.0-RC4,1.5.13.RELEASE,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,,4.3.17.RELEASE,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,,,5.3.0-RC4,1.0.0,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,1.2.0,5.3.0-RC4,1.5.12.RELEASE,,5.3.0-RC4,,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,,,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,4.3.17.RELEASE,1.11.12.RELEASE,5.3.0-RC4,1.5.13.RELEASE,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,1.5.13.RELEASE,5.3.0-RC4,,1.10.12.RELEASE,5.3.0-RC4,,5.3.0-RC4,5.3.0-RC4,,4.2.6.RELEASE,4.0.4,,5.3.0-RC4,5.3.0-RC4,,,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,,5.3.0-RC4,,5.3.0-RC4,,5.3.0-RC4,5.3.0-RC4,,5.3.0-RC4,5.3.0-RC4,,5.3.0-RC4,1.13.12.RELEASE,5.3.0-RC4,,5.3.0-RC4,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,4.3.17.RELEASE,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,1.0,5.1.3,4.3.17.RELEASE,,5.3.0-RC4,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,1.5.13.RELEASE,5.3.0-RC4,4.2.6.RELEASE,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,4.2.6.RELEASE,5.3.0-RC4,4.2.6.RELEASE,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,,5.3.0-RC4,,5.3.0-RC4,5.3.0-RC4,,,,5.3.0-RC4,1.0.24,5.3.0-RC4,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,1.5.13.RELEASE,,5.3.0-RC4,4.2.6.RELEASE,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,4.3.16.RELEASE,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,,5.3.0-RC4,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,,4.3.17.RELEASE,,5.3.1,5.3.0-RC4,5.1.2,5.3.0-RC4,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,,5.3.0-RC4,5.3.0-RC4,4.2.6.RELEASE,5.3.0-RC4,5.3.0-RC4,4.2.6.RELEASE,,5.3.0-RC4,5.3.0-RC4,,,5.3.0-RC4,5.3.0-RC4,4.3.17.RELEASE,5.3.0-RC4,,5.3.0-RC4,,5.3.0-RC4,5.3.0-RC4,1.0.24,,,5.3.0-RC4,5.3.0-RC4,,4.3.17.RELEASE,,5.3.0-RC4,5.3.0-RC4,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,2.31.0.RELEASE,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,,5.3.0-RC4,5.3.0-RC4,,,,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,4.2.6.RELEASE,,5.3.0-RC4,5.3.0-RC4,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.1,5.3.0-RC4,5.3.0-RC4,1.5.13.RELEASE,5.3.0-RC4,4.2.12.RELEASE,,1.5.13.RELEASE,4.2.6.RELEASE,5.3.0-RC4,4.2.6.RELEASE,5.3.0-RC4,5.3.0-RC4,,,5.3.0-RC4,5.3.0-RC4,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,,5.3.0-RC4,,4.3.17.RELEASE,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,4.3.17.RELEASE,,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.1,,5.3.0-RC4,,5.3.0-RC4,,5.3.0-RC4,8.0.0,,5.1.3,5.3.0-RC4,,5.3.0-RC4,,5.1.1,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,,5.3.0-RC4,,5.3.0-RC4,5.3.1,5.3.0-RC4,1.0,4.3.17.RELEASE,5.3.0-RC4,4.3.17.RELEASE,5.3.0-RC4,,5.3.0-RC4,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,,5.3.0-RC4,4.3.17.RELEASE,4.2.6.RELEASE,5.3.0-RC4,4.2.6.RELEASE,5.3.0-RC4,4.3.17.RELEASE,,5.3.0-RC4,4.2.6.RELEASE,5.3.0-RC4,5.1.2,5.3.0-RC4,2.31.0.RELEASE,,,5.3.0-RC4,4.3.17.RELEASE,,5.3.0-RC4,,4.2.6.RELEASE,5.3.0-RC4,5.3.0-RC4,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,,5.3.0-RC4,4.3.17.RELEASE,5.3.0-RC4,,5.3.0-RC4,,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,5.3.0-RC4,1.0.1.RELEASE,,5.3.0-RC4,
